# Table of selected thermodynamics quantities
# The following notation is used in column titles:
#         x_e = electron ionization fraction
#      -kappa = optical depth
#      kappa' = Thomson scattering rate, prime denotes conformal time derivatives
#           g = kappa' e^-kappa = visibility function 
#          Tb = baryon temperature 
#         w_b = baryon equation of state parameter 
#       c_b^2 = baryon sound speed squared 
#       tau_d = baryon drag optical depth 
#    1:scale factor a         2:z                      3:conf. time [Mpc]       4:x_e                    5:kappa' [Mpc^-1]        6:exp(-kappa)            7:g [Mpc^-1]             8:Tb [K]                 9:dTb [K]               10:w_b                   11:c_b^2                 12:kappa_b            
       1.231760703385e-04       8.117460000000e+03       5.143258888447e+01       1.163655270883e+00       2.983255722032e+01       0.000000000000e+00      2.225073858507e-308       2.212686209951e+04       2.725500100114e+00       3.442042544114e-09       4.589390133656e-09       6.925358334687e+03 
       1.231685225597e-04       8.117957500000e+03       5.142981432709e+01       1.163655275871e+00       2.983621374414e+01       0.000000000000e+00      2.225073858507e-308       2.212821803581e+04       2.725500100099e+00       3.442253480469e-09       4.589671382123e-09       6.926348917981e+03 
       1.231609757059e-04       8.118455000000e+03       5.142704006081e+01       1.163655280851e+00       2.983987049181e+01       0.000000000000e+00      2.225073858507e-308       2.212957397211e+04       2.725500100084e+00       3.442464416811e-09       4.589952630573e-09       6.927339579447e+03 
       1.231534297768e-04       8.118952500000e+03       5.142426608557e+01       1.163655285822e+00       2.984352746335e+01       0.000000000000e+00      2.225073858507e-308       2.213092990841e+04       2.725500100069e+00       3.442675353141e-09       4.590233879007e-09       6.928330319086e+03 
       1.231458847724e-04       8.119450000000e+03       5.142149240133e+01       1.163655290784e+00       2.984718465876e+01       0.000000000000e+00      2.225073858507e-308       2.213228584471e+04       2.725500100054e+00       3.442886289458e-09       4.590515127423e-09       6.929321136898e+03 
       1.231383406924e-04       8.119947500000e+03       5.141871900804e+01       1.163655295737e+00       2.985084207802e+01       0.000000000000e+00      2.225073858507e-308       2.213364178101e+04       2.725500100039e+00       3.443097225763e-09       4.590796375823e-09       6.930312032885e+03 
       1.231307975366e-04       8.120445000000e+03       5.141594590567e+01       1.163655300681e+00       2.985449972114e+01       0.000000000000e+00      2.225073858507e-308       2.213499771731e+04       2.725500100024e+00       3.443308162055e-09       4.591077624206e-09       6.931303007046e+03 
       1.231232553050e-04       8.120942500000e+03       5.141317309416e+01       1.163655305617e+00       2.985815758813e+01       0.000000000000e+00      2.225073858507e-308       2.213635365361e+04       2.725500100009e+00       3.443519098334e-09       4.591358872572e-09       6.932294059383e+03 
       1.231157139973e-04       8.121440000000e+03       5.141040057347e+01       1.163655310543e+00       2.986181567898e+01       0.000000000000e+00      2.225073858507e-308       2.213770958991e+04       2.725500099994e+00       3.443730034601e-09       4.591640120922e-09       6.933285189896e+03 
       1.231081736133e-04       8.121937500000e+03       5.140762834354e+01       1.163655315461e+00       2.986547399370e+01       0.000000000000e+00      2.225073858507e-308       2.213906552621e+04       2.725500099979e+00       3.443940970855e-09       4.591921369254e-09       6.934276398585e+03 
       1.231006341529e-04       8.122435000000e+03       5.140485640434e+01       1.163655320371e+00       2.986913253227e+01       0.000000000000e+00      2.225073858507e-308       2.214042146251e+04       2.725500099964e+00       3.444151907097e-09       4.592202617571e-09       6.935267685451e+03 
       1.230930956159e-04       8.122932500000e+03       5.140208475582e+01       1.163655325271e+00       2.987279129472e+01       0.000000000000e+00      2.225073858507e-308       2.214177739881e+04       2.725500099949e+00       3.444362843326e-09       4.592483865870e-09       6.936259050495e+03 
       1.230855580022e-04       8.123430000000e+03       5.139931339794e+01       1.163655330163e+00       2.987645028102e+01       0.000000000000e+00      2.225073858507e-308       2.214313333511e+04       2.725500099934e+00       3.444573779543e-09       4.592765114153e-09       6.937250493717e+03 
       1.230780213116e-04       8.123927500000e+03       5.139654233063e+01       1.163655335046e+00       2.988010949119e+01       0.000000000000e+00      2.225073858507e-308       2.214448927141e+04       2.725500099919e+00       3.444784715748e-09       4.593046362419e-09       6.938242015119e+03 
       1.230704855438e-04       8.124425000000e+03       5.139377155387e+01       1.163655339920e+00       2.988376892523e+01       0.000000000000e+00      2.225073858507e-308       2.214584520771e+04       2.725500099904e+00       3.444995651940e-09       4.593327610669e-09       6.939233614699e+03 
       1.230629506988e-04       8.124922500000e+03       5.139100106760e+01       1.163655344786e+00       2.988742858313e+01       0.000000000000e+00      2.225073858507e-308       2.214720114401e+04       2.725500099889e+00       3.445206588120e-09       4.593608858902e-09       6.940225292460e+03 
       1.230554167764e-04       8.125420000000e+03       5.138823087178e+01       1.163655349643e+00       2.989108846490e+01       0.000000000000e+00      2.225073858507e-308       2.214855708031e+04       2.725500099874e+00       3.445417524287e-09       4.593890107119e-09       6.941217048402e+03 
       1.230478837764e-04       8.125917500000e+03       5.138546096637e+01       1.163655354492e+00       2.989474857054e+01       0.000000000000e+00      2.225073858507e-308       2.214991301661e+04       2.725500099859e+00       3.445628460442e-09       4.594171355320e-09       6.942208882524e+03 
       1.230403516985e-04       8.126415000000e+03       5.138269135130e+01       1.163655359331e+00       2.989840890004e+01       0.000000000000e+00      2.225073858507e-308       2.215126895291e+04       2.725500099844e+00       3.445839396585e-09       4.594452603503e-09       6.943200794829e+03 
       1.230328205428e-04       8.126912500000e+03       5.137992202655e+01       1.163655364163e+00       2.990206945340e+01       0.000000000000e+00      2.225073858507e-308       2.215262488921e+04       2.725500099829e+00       3.446050332715e-09       4.594733851671e-09       6.944192785317e+03 
       1.230252903089e-04       8.127410000000e+03       5.137715299206e+01       1.163655368985e+00       2.990573023064e+01       0.000000000000e+00      2.225073858507e-308       2.215398082551e+04       2.725500099814e+00       3.446261268833e-09       4.595015099822e-09       6.945184853987e+03 
       1.230177609968e-04       8.127907500000e+03       5.137438424779e+01       1.163655373799e+00       2.990939123174e+01       0.000000000000e+00      2.225073858507e-308       2.215533676181e+04       2.725500099799e+00       3.446472204939e-09       4.595296347957e-09       6.946177000841e+03 
       1.230102326062e-04       8.128405000000e+03       5.137161579369e+01       1.163655378605e+00       2.991305245671e+01       0.000000000000e+00      2.225073858507e-308       2.215669269811e+04       2.725500099785e+00       3.446683141033e-09       4.595577596076e-09       6.947169225880e+03 
       1.230027051370e-04       8.128902500000e+03       5.136884762971e+01       1.163655383402e+00       2.991671390555e+01       0.000000000000e+00      2.225073858507e-308       2.215804863441e+04       2.725500099770e+00       3.446894077114e-09       4.595858844178e-09       6.948161529103e+03 
       1.229951785890e-04       8.129400000000e+03       5.136607975582e+01       1.163655388190e+00       2.992037557825e+01       0.000000000000e+00      2.225073858507e-308       2.215940457070e+04       2.725500099755e+00       3.447105013183e-09       4.596140092264e-09       6.949153910512e+03 
       1.229876529621e-04       8.129897500000e+03       5.136331217196e+01       1.163655392970e+00       2.992403747483e+01       0.000000000000e+00      2.225073858507e-308       2.216076050700e+04       2.725500099740e+00       3.447315949240e-09       4.596421340334e-09       6.950146370107e+03 
       1.229801282560e-04       8.130395000000e+03       5.136054487809e+01       1.163655397742e+00       2.992769959527e+01       0.000000000000e+00      2.225073858507e-308       2.216211644330e+04       2.725500099725e+00       3.447526885285e-09       4.596702588387e-09       6.951138907889e+03 
       1.229726044706e-04       8.130892500000e+03       5.135777787415e+01       1.163655402505e+00       2.993136193959e+01       0.000000000000e+00      2.225073858507e-308       2.216347237960e+04       2.725500099710e+00       3.447737821318e-09       4.596983836425e-09       6.952131523858e+03 
       1.229650816058e-04       8.131390000000e+03       5.135501116012e+01       1.163655407259e+00       2.993502450777e+01       0.000000000000e+00      2.225073858507e-308       2.216482831590e+04       2.725500099695e+00       3.447948757339e-09       4.597265084446e-09       6.953124218015e+03 
       1.229575596613e-04       8.131887500000e+03       5.135224473593e+01       1.163655412005e+00       2.993868729983e+01       0.000000000000e+00      2.225073858507e-308       2.216618425220e+04       2.725500099680e+00       3.448159693348e-09       4.597546332451e-09       6.954116990360e+03 
       1.229500386370e-04       8.132385000000e+03       5.134947860155e+01       1.163655416743e+00       2.994235031575e+01       0.000000000000e+00      2.225073858507e-308       2.216754018850e+04       2.725500099665e+00       3.448370629344e-09       4.597827580441e-09       6.955109840894e+03 
       1.229425185328e-04       8.132882500000e+03       5.134671275692e+01       1.163655421472e+00       2.994601355555e+01       0.000000000000e+00      2.225073858507e-308       2.216889612480e+04       2.725500099650e+00       3.448581565329e-09       4.598108828414e-09       6.956102769618e+03 
       1.229349993484e-04       8.133380000000e+03       5.134394720201e+01       1.163655426193e+00       2.994967701922e+01       0.000000000000e+00      2.225073858507e-308       2.217025206110e+04       2.725500099635e+00       3.448792501301e-09       4.598390076371e-09       6.957095776532e+03 
       1.229274810838e-04       8.133877500000e+03       5.134118193676e+01       1.163655430905e+00       2.995334070675e+01       0.000000000000e+00      2.225073858507e-308       2.217160799740e+04       2.725500099620e+00       3.449003437262e-09       4.598671324312e-09       6.958088861637e+03 
       1.229199637386e-04       8.134375000000e+03       5.133841696114e+01       1.163655435610e+00       2.995700461816e+01       0.000000000000e+00      2.225073858507e-308       2.217296393370e+04       2.725500099605e+00       3.449214373211e-09       4.598952572238e-09       6.959082024934e+03 
       1.229124473128e-04       8.134872500000e+03       5.133565227508e+01       1.163655440305e+00       2.996066875345e+01       0.000000000000e+00      2.225073858507e-308       2.217431987000e+04       2.725500099590e+00       3.449425309147e-09       4.599233820147e-09       6.960075266423e+03 
       1.229049318062e-04       8.135370000000e+03       5.133288787856e+01       1.163655444993e+00       2.996433311260e+01       0.000000000000e+00      2.225073858507e-308       2.217567580630e+04       2.725500099575e+00       3.449636245072e-09       4.599515068040e-09       6.961068586104e+03 
       1.228974172186e-04       8.135867500000e+03       5.133012377152e+01       1.163655449672e+00       2.996799769563e+01       0.000000000000e+00      2.225073858507e-308       2.217703174260e+04       2.725500099561e+00       3.449847180985e-09       4.599796315918e-09       6.962061983978e+03 
