# Table of selected thermodynamics quantities
# The following notation is used in column titles:
#         x_e = electron ionization fraction
#      -kappa = optical depth
#      kappa' = Thomson scattering rate, prime denotes conformal time derivatives
#           g = kappa' e^-kappa = visibility function 
#          Tb = baryon temperature 
#         w_b = baryon equation of state parameter 
#       c_b^2 = baryon sound speed squared 
#       tau_d = baryon drag optical depth 
#    1:scale factor a         2:z                      3:conf. time [Mpc]       4:x_e                    5:kappa' [Mpc^-1]        6:exp(-kappa)            7:g [Mpc^-1]             8:Tb [K]                 9:dTb [K]               10:w_b                   11:c_b^2                 12:kappa_b            
       1.632526457132e-04       6.124475000000e+03       6.734920531971e+01       1.146953664427e+00       1.673956806078e+01      2.328586157922e-288      3.897952647593e-287       1.669498127907e+04       2.725502307964e+00       2.577745546422e-09       3.436994832405e-09       3.782453956526e+03 
       1.632393877054e-04       6.124972500000e+03       6.734427792778e+01       1.146992401176e+00       1.674285273332e+01      2.144209127359e-288      3.590017764881e-287       1.669633721541e+04       2.725502277470e+00       2.577999711716e-09       3.437333709918e-09       3.783198782136e+03 
       1.632261318508e-04       6.125470000000e+03       6.733935126466e+01       1.147031065406e+00       1.674613675163e+01      1.974423178930e-288      3.306396055996e-287       1.669769315176e+04       2.725502271406e+00       2.578253800401e-09       3.437672492985e-09       3.783943704173e+03 
       1.632128781489e-04       6.125967500000e+03       6.733442533018e+01       1.147069657155e+00       1.674942011582e+01      1.818074247430e-288      3.045168937195e-287       1.669904908810e+04       2.725502242073e+00       2.578507812501e-09       3.438011166601e-09       3.784688722597e+03 
       1.631996265993e-04       6.126465000000e+03       6.732950012418e+01       1.147108176465e+00       1.675270282596e+01      1.674099496306e-288      2.804569136269e-287       1.670040502444e+04       2.725502225066e+00       2.578761748041e-09       3.438349742024e-09       3.785433837365e+03 
       1.631863772012e-04       6.126962500000e+03       6.732457564650e+01       1.147146623375e+00       1.675598488215e+01      1.541520110140e-288      2.582968766104e-287       1.670176096079e+04       2.725502208383e+00       2.579015607049e-09       3.438688215504e-09       3.786179048436e+03 
       1.631731299543e-04       6.127460000000e+03       6.731965189697e+01       1.147184997926e+00       1.675926628449e+01      1.419434656222e-288      2.378868337706e-287       1.670311689713e+04       2.725502180014e+00       2.579269389552e-09       3.439026583289e-09       3.786924355768e+03 
       1.631598848581e-04       6.127957500000e+03       6.731472887542e+01       1.147223300160e+00       1.676254703311e+01      1.307012970321e-288      2.190886638788e-287       1.670447283347e+04       2.725502163663e+00       2.579523095575e-09       3.439364852893e-09       3.787669759319e+03 
       1.631466419119e-04       6.128455000000e+03       6.730980658171e+01       1.147261530118e+00       1.676582712811e+01      1.203490525282e-288      2.017751409720e-287       1.670582876982e+04       2.725502135412e+00       2.579776725149e-09       3.439703016807e-09       3.788415259048e+03 
       1.631334011153e-04       6.128952500000e+03       6.730488501566e+01       1.147299687844e+00       1.676910656962e+01      1.108163244345e-288      1.858290754095e-287       1.670718470616e+04       2.725502107063e+00       2.580030278302e-09       3.440041078794e-09       3.789160854913e+03 
       1.631201624677e-04       6.129450000000e+03       6.729996417711e+01       1.147337773379e+00       1.677238535779e+01      1.020382724077e-288      1.711425226065e-287       1.670854064250e+04       2.725502078506e+00       2.580283755062e-09       3.440379038857e-09       3.789906546872e+03 
       1.631069259686e-04       6.129947500000e+03       6.729504406590e+01       1.147375786768e+00       1.677566349275e+01      9.395518346079e-289      1.576160541138e-287       1.670989657885e+04       2.725502049637e+00       2.580537155460e-09       3.440716897003e-09       3.790652334883e+03 
       1.630936916176e-04       6.130445000000e+03       6.729012468186e+01       1.147413728054e+00       1.677894097465e+01      8.651206673523e-289      1.451580861346e-287       1.671125251519e+04       2.725502032259e+00       2.580790479525e-09       3.441054656999e-09       3.791398218905e+03 
       1.630804594140e-04       6.130942500000e+03       6.728520602484e+01       1.147451597281e+00       1.678221780366e+01      7.965828028229e-289      1.336842609562e-287       1.671260845153e+04       2.725502002441e+00       2.581043727291e-09       3.441392311332e-09       3.792144198895e+03 
       1.630672293573e-04       6.131440000000e+03       6.728028809467e+01       1.147489394494e+00       1.678549397992e+01      7.334718732540e-289      1.231168771295e-287       1.671396438787e+04       2.725501971985e+00       2.581296898787e-09       3.441729863770e-09       3.792890274813e+03 
       1.630540014471e-04       6.131937500000e+03       6.727537089118e+01       1.147527119739e+00       1.678876950363e+01      6.753583967558e-289      1.133843645547e-287       1.671532032422e+04       2.725501940782e+00       2.581549994045e-09       3.442067314320e-09       3.793636446617e+03 
       1.630407756828e-04       6.132435000000e+03       6.727045441422e+01       1.147564773062e+00       1.679204437495e+01      6.218468615726e-289      1.044208009395e-287       1.671667626056e+04       2.725501920642e+00       2.581803013100e-09       3.442404666756e-09       3.794382714265e+03 
       1.630275520639e-04       6.132932500000e+03       6.726553866362e+01       1.147602354508e+00       1.679531859407e+01      5.725730406892e-289      9.616546636750e-288       1.671803219690e+04       2.725501875698e+00       2.582055955984e-09       3.442741909797e-09       3.795129077715e+03 
       1.630143305898e-04       6.133430000000e+03       6.726062363922e+01       1.147639864124e+00       1.679859216119e+01      5.272015186040e-289      8.856243297788e-288       1.671938813324e+04       2.725501853516e+00       2.582308822730e-09       3.443079058508e-09       3.795875536927e+03 
       1.630011112601e-04       6.133927500000e+03       6.725570934086e+01       1.147677301959e+00       1.680186507651e+01      4.854234135115e-289      8.156018698799e-288       1.672074406959e+04       2.725501830149e+00       2.582561613374e-09       3.443416105373e-09       3.796622091857e+03 
       1.629878940742e-04       6.134425000000e+03       6.725079576837e+01       1.147714668058e+00       1.680513734023e+01      4.469542794690e-289      7.511128051281e-288       1.672210000593e+04       2.725501793562e+00       2.582814327951e-09       3.443753046636e-09       3.797368742466e+03 
       1.629746790316e-04       6.134922500000e+03       6.724588292159e+01       1.147751962471e+00       1.680840895258e+01      4.115321743279e-289      6.917201083248e-288       1.672345594227e+04       2.725501755563e+00       2.583066966495e-09       3.444089886076e-09       3.798115488710e+03 
       1.629614661317e-04       6.135420000000e+03       6.724097080037e+01       1.147789185246e+00       1.681167991377e+01      3.789158803400e-289      6.370212494522e-288       1.672481187861e+04       2.725501727965e+00       2.583319529044e-09       3.444426627471e-09       3.798862330550e+03 
       1.629482553741e-04       6.135917500000e+03       6.723605940453e+01       1.147826336432e+00       1.681495022404e+01      3.488832653857e-289      5.866454741461e-288       1.672616781496e+04       2.725501698733e+00       2.583572015633e-09       3.444763267069e-09       3.799609267942e+03 
       1.629350467583e-04       6.136415000000e+03       6.723114873392e+01       1.147863416079e+00       1.681821988362e+01      3.212297737126e-289      5.402512967465e-288       1.672752375130e+04       2.725501655823e+00       2.583824426300e-09       3.445099801114e-09       3.800356300847e+03 
       1.629218402836e-04       6.136912500000e+03       6.722623878837e+01       1.147900424237e+00       1.682148889276e+01      2.957670359594e-289      4.975241910236e-288       1.672887968764e+04       2.725501622978e+00       2.584076761083e-09       3.445436237158e-09       3.801103429221e+03 
       1.629086359497e-04       6.137410000000e+03       6.722132956772e+01       1.147937360955e+00       1.682475725170e+01      2.723215890391e-289      4.581744629981e-288       1.673023562398e+04       2.725501588156e+00       2.584329020020e-09       3.445772571447e-09       3.801850653024e+03 
       1.628954337559e-04       6.137907500000e+03       6.721642107181e+01       1.147974226286e+00       1.682802496071e+01      2.507336972048e-289      4.219352915053e-288       1.673159156033e+04       2.725501551242e+00       2.584581203149e-09       3.446108803997e-09       3.802597972215e+03 
       1.628822337018e-04       6.138405000000e+03       6.721151330048e+01       1.148011020280e+00       1.683129202005e+01      2.308562663060e-289      3.885609232854e-288       1.673294749667e+04       2.725501524054e+00       2.584833310511e-09       3.446444938595e-09       3.803345386752e+03 
       1.628690357868e-04       6.138902500000e+03       6.720660625357e+01       1.148047742989e+00       1.683455842999e+01      2.125538438713e-289      3.578250104171e-288       1.673430343301e+04       2.725501482611e+00       2.585085342146e-09       3.446780967714e-09       3.804092896593e+03 
       1.628558400104e-04       6.139400000000e+03       6.720169993090e+01       1.148084394465e+00       1.683782419081e+01      1.957016982400e-289      3.295190788809e-288       1.673565936935e+04       2.725501450664e+00       2.585337298092e-09       3.447116898917e-09       3.804840501698e+03 
       1.628426463721e-04       6.139897500000e+03       6.719679433233e+01       1.148120974761e+00       1.684108930280e+01      1.801849704918e-289      3.034511179076e-288       1.673701530570e+04       2.725501416164e+00       2.585589178393e-09       3.447452728448e-09       3.805588202024e+03 
       1.628294548714e-04       6.140395000000e+03       6.719188945769e+01       1.148157483930e+00       1.684435376625e+01      1.658978934275e-289      2.794442805969e-288       1.673837124204e+04       2.725501390931e+00       2.585840983088e-09       3.447788460102e-09       3.806335997532e+03 
       1.628162655077e-04       6.140892500000e+03       6.718698530681e+01       1.148193922025e+00       1.684761758146e+01      1.527430723001e-289      2.573356870329e-288       1.673972717838e+04       2.725501339030e+00       2.586092712221e-09       3.448124082568e-09       3.807083888178e+03 
       1.628030782806e-04       6.141390000000e+03       6.718208187955e+01       1.148230289102e+00       1.685088074873e+01      1.406308224180e-289      2.369753218161e-288       1.674108311472e+04       2.725501308103e+00       2.586344365833e-09       3.448459610972e-09       3.807831873923e+03 
       1.627898931895e-04       6.141887500000e+03       6.717717917572e+01       1.148266585212e+00       1.685414326838e+01      1.294785591259e-289      2.182250185690e-288       1.674243905106e+04       2.725501274152e+00       2.586595943968e-09       3.448795037782e-09       3.808579954724e+03 
       1.627767102339e-04       6.142385000000e+03       6.717227719518e+01       1.148302810413e+00       1.685740514072e+01      1.192102360232e-289      2.009575245565e-288       1.674379498741e+04       2.725501237059e+00       2.586847446669e-09       3.449130363016e-09       3.809328130540e+03 
       1.627635294132e-04       6.142882500000e+03       6.716737593776e+01       1.148338964758e+00       1.686066636609e+01      1.097558276088e-289      1.850556391046e-288       1.674515092375e+04       2.725501208649e+00       2.587098873980e-09       3.449465590476e-09       3.810076401331e+03 
       1.627503507270e-04       6.143380000000e+03       6.716247540330e+01       1.148375048304e+00       1.686392694481e+01      1.010508528393e-289      1.704114199992e-288       1.674650686009e+04       2.725501164912e+00       2.587350225947e-09       3.449800712625e-09       3.810824767055e+03 
       1.627371741747e-04       6.143877500000e+03       6.715757559164e+01       1.148411061107e+00       1.686718687722e+01      9.303593636910e-290      1.569254525035e-288       1.674786279643e+04       2.725501129621e+00       2.587601502613e-09       3.450135737043e-09       3.811573227671e+03 
       1.627239997559e-04       6.144375000000e+03       6.715267650262e+01       1.148447003222e+00       1.687044616368e+01      8.565640449226e-290      1.445061760561e-288       1.674921873277e+04       2.725501090709e+00       2.587852704025e-09       3.450470659974e-09       3.812321783138e+03 
       1.627108274700e-04       6.144872500000e+03       6.714777813607e+01       1.148482874708e+00       1.687370480453e+01      7.886191304326e-290      1.330692641012e-288       1.675057466911e+04       2.725501060006e+00       2.588103830229e-09       3.450805485224e-09       3.813070433415e+03 
       1.626976573164e-04       6.145370000000e+03       6.714288049183e+01       1.148518675621e+00       1.687696280012e+01      7.260610473013e-290      1.225370528592e-288       1.675193060546e+04       2.725501025441e+00       2.588354881271e-09       3.451140209033e-09       3.813819178460e+03 
       1.626844892948e-04       6.145867500000e+03       6.713798356975e+01       1.148554406018e+00       1.688022015084e+01      6.684629357397e-290      1.128380151796e-288       1.675328654180e+04       2.725500986893e+00       2.588605857199e-09       3.451474831427e-09       3.814568018233e+03 
       1.626713234044e-04       6.146365000000e+03       6.713308736966e+01       1.148590065959e+00       1.688347685704e+01      6.154317431141e-290      1.039062759196e-288       1.675464247814e+04       2.725500944237e+00       2.588856758059e-09       3.451809352428e-09       3.815316952692e+03 
       1.626581596449e-04       6.146862500000e+03       6.712819189139e+01       1.148625655502e+00       1.688673291911e+01      5.666055478631e-290      9.568116557249e-289       1.675599841448e+04       2.725500909309e+00       2.589107583901e-09       3.452143775849e-09       3.816065981797e+03 
       1.626449980157e-04       6.147360000000e+03       6.712329713480e+01       1.148661174705e+00       1.688998833743e+01      5.216510951308e-290      8.810680912965e-289       1.675735435082e+04       2.725500881988e+00       2.589358334772e-09       3.452478101715e-09       3.816815105506e+03 
       1.626318385163e-04       6.147857500000e+03       6.711840309972e+01       1.148696623627e+00       1.689324311238e+01      4.802615273766e-290      8.113174739498e-289       1.675871028716e+04       2.725500838237e+00       2.589609010722e-09       3.452812322481e-09       3.817564323778e+03 
       1.626186811462e-04       6.148355000000e+03       6.711350978598e+01       1.148732002330e+00       1.689649724438e+01      4.421542945414e-290      7.470858819310e-289       1.676006622351e+04       2.725500801847e+00       2.589859611800e-09       3.453146445748e-09       3.818313636574e+03 
       1.626055259049e-04       6.148852500000e+03       6.710861719343e+01       1.148767310872e+00       1.689975073382e+01      4.070692295747e-290      6.879368511220e-289       1.676142215985e+04       2.725500772699e+00       2.590110138056e-09       3.453480471543e-09       3.819063043850e+03 
       1.625923727918e-04       6.149350000000e+03       6.710372532190e+01       1.148802549314e+00       1.690300358111e+01      3.747667762436e-290      6.334684160925e-289       1.676277809619e+04       2.725500738708e+00       2.590360589541e-09       3.453814396108e-09       3.819812545568e+03 
       1.625792218064e-04       6.149847500000e+03       6.709883417124e+01       1.148837717717e+00       1.690625578666e+01      3.450263571796e-290      5.833103847617e-289       1.676413403253e+04       2.725500711713e+00       2.590610966306e-09       3.454148223259e-09       3.820562141685e+03 
       1.625660729483e-04       6.150345000000e+03       6.709394374128e+01       1.148872816142e+00       1.690950735090e+01      3.176448710709e-290      5.371218282350e-289       1.676548996887e+04       2.725500667659e+00       2.590861268401e-09       3.454481945445e-09       3.821311832162e+03 
       1.625529262168e-04       6.150842500000e+03       6.708905403187e+01       1.148907844651e+00       1.691275827426e+01      2.924353087908e-290      4.945887688437e-289       1.676684590521e+04       2.725500642320e+00       2.591111495880e-09       3.454815574070e-09       3.822061616957e+03 
       1.625397816115e-04       6.151340000000e+03       6.708416504283e+01       1.148942803306e+00       1.691600855717e+01      2.692254790488e-290      4.554220507396e-289       1.676820184155e+04       2.725500599669e+00       2.591361648794e-09       3.455149097786e-09       3.822811496029e+03 
       1.625266391319e-04       6.151837500000e+03       6.707927677402e+01       1.148977692170e+00       1.691925820006e+01      2.478568349064e-290      4.193553786433e-289       1.676955777789e+04       2.725500575486e+00       2.591611727195e-09       3.455482528004e-09       3.823561469338e+03 
       1.625134987775e-04       6.152335000000e+03       6.707438922527e+01       1.149012511304e+00       1.692250720340e+01      2.281833931748e-290      3.861435114695e-289       1.677091371423e+04       2.725500533737e+00       2.591861731138e-09       3.455815853375e-09       3.824311536842e+03 
       1.625003605477e-04       6.152832500000e+03       6.706950239641e+01       1.149047260773e+00       1.692575556762e+01      2.100707393479e-290      3.555605986111e-289       1.677226965058e+04       2.725500498236e+00       2.592111660676e-09       3.456149081517e-09       3.825061698502e+03 
       1.624872244420e-04       6.153330000000e+03       6.706461628730e+01       1.149081940640e+00       1.692900329318e+01      1.933951113041e-290      3.273986476152e-289       1.677362558692e+04       2.725500468858e+00       2.592361515864e-09       3.456482212463e-09       3.825811954277e+03 
       1.624740904599e-04       6.153827500000e+03       6.705973089776e+01       1.149116550968e+00       1.693225038056e+01      1.780425555451e-290      3.014661128885e-289       1.677498152326e+04       2.725500433504e+00       2.592611296755e-09       3.456815242452e-09       3.826562304126e+03 
       1.624609586009e-04       6.154325000000e+03       6.705484622765e+01       1.149151091822e+00       1.693549683022e+01      1.639081502323e-290      2.775865958707e-289       1.677633745960e+04       2.725500404021e+00       2.592861003405e-09       3.457148175311e-09       3.827312748008e+03 
       1.624478288645e-04       6.154822500000e+03       6.704996227679e+01       1.149185563267e+00       1.693874264263e+01      1.508952897350e-290      2.555976478807e-289       1.677769339594e+04       2.725500368306e+00       2.593110635869e-09       3.457481007279e-09       3.828063285882e+03 
       1.624347012501e-04       6.155320000000e+03       6.704507904502e+01       1.149219965367e+00       1.694198781828e+01      1.389150258230e-290      2.353496675269e-289       1.677904933228e+04       2.725500338208e+00       2.593360194204e-09       3.457813742186e-09       3.828813917709e+03 
       1.624215757573e-04       6.155817500000e+03       6.704019653220e+01       1.149254298187e+00       1.694523235766e+01      1.278854610227e-290      2.167048852196e-289       1.678040526862e+04       2.725500301620e+00       2.593609678465e-09       3.458146376269e-09       3.829564643448e+03 
       1.624084523855e-04       6.156315000000e+03       6.703531473815e+01       1.149288561794e+00       1.694847626125e+01      1.177311900085e-290      1.995364279068e-289       1.678176120496e+04       2.725500270394e+00       2.593859088710e-09       3.458478913361e-09       3.830315463057e+03 
       1.623953311342e-04       6.156812500000e+03       6.703043366272e+01       1.149322756254e+00       1.695171952956e+01      1.083827852265e-290      1.837274576992e-289       1.678311714130e+04       2.725500244402e+00       2.594108424996e-09       3.458811353500e-09       3.831066376497e+03 
       1.623822120030e-04       6.157310000000e+03       6.702555330574e+01       1.149356881633e+00       1.695496216309e+01      9.977632325191e-291      1.691703785509e-289       1.678447307764e+04       2.725500211534e+00       2.594357687381e-09       3.459143692921e-09       3.831817383728e+03 
       1.623690949912e-04       6.157807500000e+03       6.702067366707e+01       1.149390937997e+00       1.695820416235e+01      9.185294865461e-291      1.557661056199e-289       1.678582901398e+04       2.725500183642e+00       2.594606875922e-09       3.459475935461e-09       3.832568484708e+03 
       1.623559800984e-04       6.158305000000e+03       6.701579474652e+01       1.149424925414e+00       1.696144552786e+01      8.455847240496e-291      1.434233923616e-289       1.678718495032e+04       2.725500160600e+00       2.594855990679e-09       3.459808081158e-09       3.833319679398e+03 
       1.623428673241e-04       6.158802500000e+03       6.701091654396e+01       1.149458843951e+00       1.696468626014e+01      7.784300208588e-291      1.320582107935e-289       1.678854088666e+04       2.725500130290e+00       2.595105031709e-09       3.460140126247e-09       3.834070967757e+03 
       1.623297566677e-04       6.159300000000e+03       6.700603905920e+01       1.149492693675e+00       1.696792635972e+01      7.166060139314e-291      1.215931807332e-289       1.678989682301e+04       2.725500092581e+00       2.595353999074e-09       3.460472070763e-09       3.834822349745e+03 
       1.623166481288e-04       6.159797500000e+03       6.700116229211e+01       1.149526474656e+00       1.697116582712e+01      6.596897660551e-291      1.119570441418e-289       1.679125275935e+04       2.725500071320e+00       2.595602892831e-09       3.460803922356e-09       3.835573825321e+03 
       1.623035417067e-04       6.160295000000e+03       6.699628624251e+01       1.149560186961e+00       1.697440466289e+01      6.072918788935e-291      1.030841810082e-289       1.679260869569e+04       2.725500054390e+00       2.595851713042e-09       3.461135677261e-09       3.836325394446e+03 
       1.622904374011e-04       6.160792500000e+03       6.699141091025e+01       1.149593830659e+00       1.697764286757e+01      5.590538347243e-291      9.491416349695e-290       1.679396463203e+04       2.725500113622e+00       2.596100459768e-09       3.461467358367e-09       3.837077057079e+03 
       1.622773352114e-04       6.161290000000e+03       6.698653629516e+01       1.149627405819e+00       1.698088044171e+01      5.146455487576e-291      8.739134533311e-290       1.679532056837e+04       2.725500164947e+00       2.596349133069e-09       3.461798939065e-09       3.837828813179e+03 
       1.622642351371e-04       6.161787500000e+03       6.698166239710e+01       1.149660912511e+00       1.698411738587e+01      4.737631153631e-291      8.046448364420e-290       1.679667650471e+04       2.725500208229e+00       2.596597733007e-09       3.462130419394e-09       3.838580662707e+03 
       1.622511371777e-04       6.162285000000e+03       6.697678921588e+01       1.149694350804e+00       1.698735370059e+01      4.361267328531e-291      7.408639069260e-290       1.679803244105e+04       2.725500267329e+00       2.596846259643e-09       3.462461807015e-09       3.839332605623e+03 
       1.622380413326e-04       6.162782500000e+03       6.697191675137e+01       1.149727720768e+00       1.699058938646e+01      4.014787926806e-291      6.821361313808e-290       1.679938837739e+04       2.725500306124e+00       2.597094713040e-09       3.462793090538e-09       3.840084641886e+03 
       1.622249476013e-04       6.163280000000e+03       6.696704500340e+01       1.149761022475e+00       1.699382444404e+01      3.695821200355e-291      6.280613665538e-290       1.680074431373e+04       2.725500360474e+00       2.597343093261e-09       3.463124281436e-09       3.840836771457e+03 
       1.622118559834e-04       6.163777500000e+03       6.696217397180e+01       1.149794255993e+00       1.699705887390e+01      3.402183538476e-291      5.782711390329e-290       1.680210025007e+04       2.725500406250e+00       2.597591400369e-09       3.463455372129e-09       3.841588994295e+03 
       1.621987664784e-04       6.164275000000e+03       6.695730365642e+01       1.149827421396e+00       1.700029267663e+01      3.131864551606e-291      5.324261400086e-290       1.680345618641e+04       2.725500443314e+00       2.597839634426e-09       3.463786362657e-09       3.842341310361e+03 
       1.621856790856e-04       6.164772500000e+03       6.695243405710e+01       1.149860518753e+00       1.700352585281e+01      2.883013337012e-291      4.902139180988e-290       1.680481212275e+04       2.725500495540e+00       2.598087795498e-09       3.464117260689e-09       3.843093719614e+03 
